,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: -16.1255ms 	T Bar position: 0ns 	B Bar position: -11.7505ms
//Channel name,| Bus1,*A0,*A1,*A2,
     90.3485ms,Unknown,0,0,1,
     90.349ms,Unknown,0,0,1,
     90.3495ms,Unknown,0,0,1,
     90.35ms,Unknown,0,0,1,
     90.3505ms,Unknown,0,0,1,
     90.351ms,Unknown,0,0,1,
     90.3515ms,Unknown,0,0,1,
     90.352ms,Unknown,0,0,1,
     90.3525ms,Unknown,0,0,1,
     90.353ms,Unknown,0,0,1,
     90.3535ms,Unknown,0,0,1,
     90.354ms,Unknown,0,0,1,
     90.3545ms,Unknown,0,0,1,
     90.355ms,Unknown,0,0,1,
     90.3555ms,Unknown,0,0,1,
     90.356ms,Unknown,0,0,1,
     90.3565ms,Unknown,0,0,1,
     90.357ms,Unknown,0,0,1,
     90.3575ms,Unknown,0,0,1,
     90.358ms,Unknown,0,0,1,
     90.3585ms,Unknown,0,0,1,
     90.359ms,Unknown,0,0,1,
     90.3595ms,Unknown,0,0,1,
     90.36ms,Unknown,0,0,1,
     90.3605ms,Unknown,0,0,1,
     90.361ms,Unknown,0,0,1,
     90.3615ms,Unknown,0,0,1,
     90.362ms,Unknown,0,0,1,
     90.3625ms,Unknown,0,0,1,
     90.363ms,Unknown,0,0,1,
     90.3635ms,Unknown,0,0,1,
     90.364ms,Unknown,0,0,1,
     90.3645ms,Unknown,0,0,1,
     90.365ms,Unknown,0,0,1,
     90.3655ms,Unknown,0,0,1,
     90.366ms,Unknown,0,0,1,
     90.3665ms,Unknown,0,0,1,
     90.367ms,Unknown,0,0,1,
     90.3675ms,Unknown,0,0,1,
     90.368ms,Unknown,0,0,1,
     90.3685ms,Unknown,0,0,1,
     90.369ms,Unknown,0,0,1,
     90.3695ms,Unknown,0,0,1,
     90.37ms,Unknown,0,0,1,
     90.3705ms,Unknown,0,0,1,
     90.371ms,Unknown,0,0,1,
     90.3715ms,Unknown,0,0,1,
     90.372ms,Unknown,0,0,1,
     90.3725ms,Unknown,0,0,1,
     90.373ms,Unknown,0,0,1,
     90.3735ms,Unknown,0,0,1,
     90.374ms,Unknown,0,0,1,
     90.3745ms,Unknown,0,0,1,
     90.375ms,Unknown,0,0,1,
     90.3755ms,Unknown,0,0,1,
     90.376ms,Unknown,0,0,1,
     90.3765ms,Unknown,0,0,1,
     90.377ms,Unknown,0,0,1,
     90.3775ms,Unknown,0,0,1,
     90.378ms,Unknown,0,0,1,
     90.3785ms,Unknown,0,0,1,
     90.379ms,Unknown,0,0,1,
     90.3795ms,Unknown,0,0,1,
     90.38ms,Unknown,0,0,1,
     90.3805ms,Unknown,0,0,1,
     90.381ms,Unknown,0,0,1,
     90.3815ms,Unknown,0,0,1,
     90.382ms,Unknown,0,0,1,
     90.3825ms,Unknown,0,0,1,
     90.383ms,Unknown,0,0,1,
     90.3835ms,Unknown,0,0,1,
     90.384ms,Unknown,0,0,1,
     90.3845ms,Unknown,0,0,1,
     90.385ms,Unknown,0,0,1,
     90.3855ms,Unknown,0,0,1,
     90.386ms,Unknown,0,0,1,
     90.3865ms,Unknown,0,0,1,
     90.387ms,Unknown,0,0,1,
     90.3875ms,Unknown,0,0,1,
     90.388ms,Unknown,0,0,1,
     90.3885ms,Unknown,0,0,1,
     90.389ms,Unknown,0,0,1,
     90.3895ms,Unknown,0,0,1,
     90.39ms,Unknown,0,0,1,
     90.3905ms,Unknown,0,0,1,
     90.391ms,Unknown,0,0,1,
     90.3915ms,Unknown,0,0,1,
     90.392ms,Unknown,0,0,1,
     90.3925ms,Unknown,0,0,1,
     90.393ms,Unknown,0,0,1,
     90.3935ms,Unknown,0,0,1,
     90.394ms,Unknown,0,0,1,
     90.3945ms,Unknown,0,0,1,
     90.395ms,Unknown,0,0,1,
     90.3955ms,Unknown,0,0,1,
     90.396ms,Unknown,0,0,1,
     90.3965ms,Unknown,0,0,1,
     90.397ms,Unknown,0,0,1,
     90.3975ms,Unknown,0,0,1,
     90.398ms,Unknown,0,0,1,
     90.3985ms,Unknown,0,0,1,
     90.399ms,Unknown,0,0,1,
     90.3995ms,Unknown,0,0,1,
     90.4ms,Unknown,0,0,1,
     90.4005ms,Unknown,0,0,1,
     90.401ms,Unknown,0,0,1,
     90.4015ms,Unknown,0,0,1,
     90.402ms,Unknown,0,0,1,
     90.4025ms,Unknown,0,0,1,
     90.403ms,Unknown,0,0,1,
     90.4035ms,Unknown,0,0,1,
     90.404ms,Unknown,0,0,1,
     90.4045ms,Unknown,0,0,1,
     90.405ms,Unknown,0,0,1,
     90.4055ms,Unknown,0,0,1,
     90.406ms,Unknown,0,0,1,
     90.4065ms,Unknown,0,0,1,
     90.407ms,Unknown,0,0,1,
     90.4075ms,Unknown,0,0,1,
     90.408ms,Unknown,0,0,1,
     90.4085ms,Unknown,0,0,1,
     90.409ms,Unknown,0,0,1,
     90.4095ms,Unknown,0,0,1,
     90.41ms,Unknown,0,0,1,
     90.4105ms,Unknown,0,0,1,
     90.411ms,Unknown,0,0,1,
     90.4115ms,Unknown,0,0,1,
     90.412ms,Unknown,0,0,1,
     90.4125ms,Unknown,0,0,1,
     90.413ms,Unknown,0,0,1,
     90.4135ms,Unknown,0,0,1,
     90.414ms,Unknown,0,0,1,
     90.4145ms,Unknown,0,0,1,
     90.415ms,Unknown,0,0,1,
     90.4155ms,Unknown,0,0,1,
     90.416ms,Unknown,0,0,1,
     90.4165ms,Unknown,0,0,1,
     90.417ms,Unknown,0,0,1,
     90.4175ms,Unknown,0,0,1,
     90.418ms,Unknown,0,0,1,
     90.4185ms,Unknown,0,0,1,
     90.419ms,Unknown,0,0,1,
     90.4195ms,Unknown,0,0,1,
     90.42ms,Unknown,0,0,1,
     90.4205ms,Unknown,0,0,1,
     90.421ms,Unknown,0,0,1,
     90.4215ms,Unknown,0,0,1,
     90.422ms,Unknown,0,0,1,
     90.4225ms,Unknown,0,0,1,
     90.423ms,Unknown,0,0,1,
     90.4235ms,Unknown,0,0,1,
     90.424ms,Unknown,0,0,1,
     90.4245ms,Unknown,0,0,1,
     90.425ms,Unknown,0,0,1,
     90.4255ms,Unknown,0,0,1,
     90.426ms,Unknown,0,0,1,
     90.4265ms,Unknown,0,0,1,
     90.427ms,Unknown,0,0,1,
     90.4275ms,Unknown,0,0,1,
     90.428ms,Unknown,0,0,1,
     90.4285ms,Unknown,0,0,1,
     90.429ms,Unknown,0,0,1,
     90.4295ms,Unknown,0,0,1,
     90.43ms,Unknown,0,0,1,
     90.4305ms,Unknown,0,0,1,
     90.431ms,Unknown,0,0,1,
     90.4315ms,Unknown,0,0,1,
     90.432ms,Unknown,0,0,1,
     90.4325ms,Unknown,0,0,1,
     90.433ms,Unknown,0,0,1,
     90.4335ms,Unknown,0,0,1,
     90.434ms,Unknown,0,0,1,
     90.4345ms,Unknown,0,0,1,
     90.435ms,Unknown,0,0,1,
     90.4355ms,Unknown,0,0,1,
     90.436ms,Unknown,0,0,1,
     90.4365ms,Unknown,0,0,1,
     90.437ms,Unknown,0,0,1,
     90.4375ms,Unknown,0,0,1,
     90.438ms,Unknown,0,0,1,
     90.4385ms,Unknown,0,0,1,
     90.439ms,Unknown,0,0,1,
     90.4395ms,Unknown,0,0,1,
     90.44ms,Unknown,0,0,1,
     90.4405ms,Unknown,0,0,1,
     90.441ms,Unknown,0,0,1,
     90.4415ms,Unknown,0,0,1,
     90.442ms,Unknown,0,0,1,
     90.4425ms,Unknown,0,0,1,
     90.443ms,Unknown,0,0,1,
     90.4435ms,Unknown,0,0,1,
     90.444ms,Unknown,0,0,1,
     90.4445ms,Unknown,0,0,1,
     90.445ms,Unknown,0,0,1,
     90.4455ms,Unknown,0,0,1,
     90.446ms,Unknown,0,0,1,
     90.4465ms,Unknown,0,0,1,
     90.447ms,Unknown,0,0,1,
     90.4475ms,Unknown,0,0,1,
     90.448ms,Unknown,0,0,1,
     90.4485ms,Unknown,0,0,1,
     90.449ms,Unknown,0,0,1,
     90.4495ms,Unknown,0,0,1,
     90.45ms,Unknown,0,0,1,
     90.4505ms,Unknown,0,0,1,
     90.451ms,Unknown,0,0,1,
     90.4515ms,Unknown,0,0,1,
     90.452ms,Unknown,0,0,1,
     90.4525ms,Unknown,0,0,1,
     90.453ms,Unknown,0,0,1,
     90.4535ms,Unknown,0,0,1,
     90.454ms,Unknown,0,0,1,
     90.4545ms,Unknown,0,0,1,
     90.455ms,Unknown,0,0,1,
     90.4555ms,Unknown,0,0,1,
     90.456ms,Unknown,0,0,1,
     90.4565ms,Unknown,0,0,1,
     90.457ms,Unknown,0,0,1,
     90.4575ms,Unknown,0,0,1,
     90.458ms,Unknown,0,0,1,
     90.4585ms,Unknown,0,0,1,
     90.459ms,Unknown,0,0,1,
     90.4595ms,Unknown,0,0,1,
     90.46ms,Unknown,0,0,1,
     90.4605ms,Unknown,0,0,1,
     90.461ms,Unknown,0,0,1,
     90.4615ms,Unknown,0,0,1,
     90.462ms,Unknown,0,0,1,
     90.4625ms,Unknown,0,0,1,
     90.463ms,Unknown,0,0,1,
     90.4635ms,Unknown,0,0,1,
     90.464ms,Unknown,0,0,1,
     90.4645ms,Unknown,0,0,1,
     90.465ms,Unknown,0,0,1,
     90.4655ms,Unknown,0,0,1,
     90.466ms,Unknown,0,0,1,
     90.4665ms,Unknown,0,0,1,
     90.467ms,Unknown,0,0,1,
     90.4675ms,Unknown,0,0,1,
     90.468ms,Unknown,0,0,1,
     90.4685ms,Unknown,0,0,1,
     90.469ms,Unknown,0,0,1,
     90.4695ms,Unknown,0,0,1,
     90.47ms,Unknown,0,0,1,
     90.4705ms,Unknown,0,0,1,
     90.471ms,Unknown,0,0,1,
     90.4715ms,Unknown,0,0,1,
     90.472ms,Unknown,0,0,1,
     90.4725ms,Unknown,0,0,1,
     90.473ms,Unknown,0,0,1,
     90.4735ms,Unknown,0,0,1,
     90.474ms,Unknown,0,0,1,
     90.4745ms,Unknown,0,0,1,
     90.475ms,Unknown,0,0,1,
     90.4755ms,Unknown,0,0,1,
     90.476ms,Unknown,0,0,1,
     90.4765ms,Unknown,0,0,1,
     90.477ms,Unknown,0,0,1,
     90.4775ms,Unknown,0,0,1,
     90.478ms,Unknown,0,0,1,
     90.4785ms,Unknown,0,0,1,
     90.479ms,Unknown,0,0,1,
     90.4795ms,Unknown,0,0,1,
     90.48ms,Unknown,0,0,1,
     90.4805ms,Unknown,0,0,1,
     90.481ms,Unknown,0,0,1,
     90.4815ms,Unknown,0,0,1,
     90.482ms,Unknown,0,0,1,
     90.4825ms,Unknown,0,0,1,
     90.483ms,Unknown,0,0,1,
     90.4835ms,Unknown,0,0,1,
     90.484ms,Unknown,0,0,1,
     90.4845ms,Unknown,0,0,1,
     90.485ms,Unknown,0,0,1,
     90.4855ms,Unknown,0,0,1,
     90.486ms,Unknown,0,0,1,
     90.4865ms,Unknown,0,0,1,
     90.487ms,Unknown,0,0,1,
     90.4875ms,Unknown,0,0,1,
     90.488ms,Unknown,0,0,1,
     90.4885ms,Unknown,0,0,1,
     90.489ms,Unknown,0,0,1,
     90.4895ms,Unknown,0,0,1,
     90.49ms,Unknown,0,0,1,
     90.4905ms,Unknown,0,0,1,
     90.491ms,Unknown,0,0,1,
     90.4915ms,Unknown,0,0,1,
     90.492ms,Unknown,0,0,1,
     90.4925ms,Unknown,0,0,1,
     90.493ms,Unknown,0,0,1,
     90.4935ms,Unknown,0,0,1,
     90.494ms,Unknown,0,0,1,
     90.4945ms,Unknown,0,0,1,
     90.495ms,Unknown,0,0,1,
     90.4955ms,Unknown,0,0,1,
     90.496ms,Unknown,0,0,1,
     90.4965ms,Unknown,0,0,1,
     90.497ms,Unknown,0,0,1,
     90.4975ms,Unknown,0,0,1,
     90.498ms,Unknown,0,0,1,
     90.4985ms,Unknown,0,0,1,
     90.499ms,Unknown,0,0,1,
     90.4995ms,Unknown,0,0,1,
     90.5ms,Unknown,0,0,1,
     90.5005ms,Unknown,0,0,1,
     90.501ms,Unknown,0,0,1,
     90.5015ms,Unknown,0,0,1,
     90.502ms,Unknown,0,0,1,
     90.5025ms,Unknown,0,0,1,
     90.503ms,Unknown,0,0,1,
     90.5035ms,Unknown,0,0,1,
     90.504ms,Unknown,0,0,1,
     90.5045ms,Unknown,0,0,1,
     90.505ms,Unknown,0,0,1,
     90.5055ms,Unknown,0,0,1,
     90.506ms,Unknown,0,0,1,
     90.5065ms,Unknown,0,0,1,
     90.507ms,Unknown,0,0,1,
     90.5075ms,Unknown,0,0,1,
     90.508ms,Unknown,0,0,1,
     90.5085ms,Unknown,0,0,1,
     90.509ms,Unknown,0,0,1,
     90.5095ms,Unknown,0,0,1,
     90.51ms,Unknown,0,0,1,
     90.5105ms,Unknown,0,0,1,
     90.511ms,Unknown,0,0,1,
     90.5115ms,Unknown,0,0,1,
     90.512ms,Unknown,0,0,1,
     90.5125ms,Unknown,0,0,1,
     90.513ms,Unknown,0,0,1,
     90.5135ms,Unknown,0,0,1,
     90.514ms,Unknown,0,0,1,
     90.5145ms,Unknown,0,0,1,
     90.515ms,Unknown,0,0,1,
     90.5155ms,Unknown,0,0,1,
     90.516ms,Unknown,0,0,1,
     90.5165ms,Unknown,0,0,1,
     90.517ms,Unknown,0,0,1,
     90.5175ms,Unknown,0,0,1,
     90.518ms,Unknown,0,0,1,
     90.5185ms,Unknown,0,0,1,
     90.519ms,Unknown,0,0,1,
     90.5195ms,Unknown,0,0,1,
     90.52ms,Unknown,0,0,1,
     90.5205ms,Unknown,0,0,1,
     90.521ms,Unknown,0,0,1,
     90.5215ms,Unknown,0,0,1,
     90.522ms,Unknown,0,0,1,
     90.5225ms,Unknown,0,0,1,
     90.523ms,Unknown,0,0,1,
     90.5235ms,Unknown,0,0,1,
     90.524ms,Unknown,0,0,1,
     90.5245ms,Unknown,0,0,1,
     90.525ms,Unknown,0,0,1,
     90.5255ms,Unknown,0,0,1,
     90.526ms,Unknown,0,0,1,
     90.5265ms,Unknown,0,0,1,
     90.527ms,Unknown,0,0,1,
     90.5275ms,Unknown,0,0,1,
     90.528ms,Unknown,0,0,1,
     90.5285ms,Unknown,0,0,1,
     90.529ms,Unknown,0,0,1,
     90.5295ms,Unknown,0,0,1,
     90.53ms,Unknown,0,0,1,
     90.5305ms,Unknown,0,0,1,
     90.531ms,Unknown,0,0,1,
     90.5315ms,Unknown,0,0,1,
     90.532ms,Unknown,0,0,1,
     90.5325ms,Unknown,0,0,1,
     90.533ms,Unknown,0,0,1,
     90.5335ms,Unknown,0,0,1,
     90.534ms,Unknown,0,0,1,
     90.5345ms,Unknown,0,0,1,
     90.535ms,Unknown,0,0,1,
     90.5355ms,Unknown,0,0,1,
     90.536ms,Unknown,0,0,1,
     90.5365ms,Unknown,0,0,1,
     90.537ms,Unknown,0,0,1,
     90.5375ms,Unknown,0,0,1,
     90.538ms,Unknown,0,0,1,
     90.5385ms,Unknown,0,0,1,
     90.539ms,Unknown,0,0,1,
     90.5395ms,Unknown,0,0,1,
     90.54ms,Unknown,0,0,1,
     90.5405ms,Unknown,0,0,1,
     90.541ms,Unknown,0,0,1,
     90.5415ms,Unknown,0,0,1,
     90.542ms,Unknown,0,0,1,
     90.5425ms,Unknown,0,0,1,
     90.543ms,Unknown,0,0,1,
     90.5435ms,Unknown,0,0,1,
     90.544ms,Unknown,0,0,1,
     90.5445ms,Unknown,0,0,1,
     90.545ms,Unknown,0,0,1,
     90.5455ms,Unknown,0,0,1,
     90.546ms,Unknown,0,0,1,
     90.5465ms,Unknown,0,0,1,
     90.547ms,Unknown,0,0,1,
     90.5475ms,Unknown,0,0,1,
     90.548ms,Unknown,0,0,1,
     90.5485ms,Unknown,0,0,1,
     90.549ms,Unknown,0,0,1,
     90.5495ms,Unknown,0,0,1,
     90.55ms,Unknown,0,0,1,
     90.5505ms,Unknown,0,0,1,
     90.551ms,Unknown,0,0,1,
     90.5515ms,Unknown,0,0,1,
     90.552ms,Unknown,0,0,1,
     90.5525ms,Unknown,0,0,1,
     90.553ms,Unknown,0,0,1,
     90.5535ms,Unknown,0,0,1,
     90.554ms,Unknown,0,0,1,
     90.5545ms,Unknown,0,0,1,
     90.555ms,Unknown,0,0,1,
     90.5555ms,Unknown,0,0,1,
     90.556ms,Unknown,0,0,1,
     90.5565ms,Unknown,0,0,1,
     90.557ms,Unknown,0,0,1,
     90.5575ms,Unknown,0,0,1,
     90.558ms,Unknown,0,0,1,
     90.5585ms,Unknown,0,0,1,
     90.559ms,Unknown,0,0,1,
     90.5595ms,Unknown,0,0,1,
     90.56ms,Unknown,0,0,1,
     90.5605ms,Unknown,0,0,1,
     90.561ms,Unknown,0,0,1,
     90.5615ms,Unknown,0,0,1,
     90.562ms,Unknown,0,0,1,
     90.5625ms,Unknown,0,0,1,
     90.563ms,Unknown,0,0,1,
     90.5635ms,Unknown,0,0,1,
     90.564ms,Unknown,0,0,1,
     90.5645ms,Unknown,0,0,1,
     90.565ms,Unknown,0,0,1,
     90.5655ms,Unknown,0,0,1,
     90.566ms,Unknown,0,0,1,
     90.5665ms,Unknown,0,0,1,
     90.567ms,Unknown,0,0,1,
     90.5675ms,Unknown,0,0,1,
     90.568ms,Unknown,0,0,1,
     90.5685ms,Unknown,0,0,1,
     90.569ms,Unknown,0,0,1,
     90.5695ms,Unknown,0,0,1,
     90.57ms,Unknown,0,0,1,
     90.5705ms,Unknown,0,0,1,
     90.571ms,Unknown,0,0,1,
     90.5715ms,Unknown,0,0,1,
     90.572ms,Unknown,0,0,1,
     90.5725ms,Unknown,0,0,1,
     90.573ms,Unknown,0,0,1,
     90.5735ms,Unknown,0,0,1,
     90.574ms,Unknown,0,0,1,
     90.5745ms,Unknown,0,0,1,
     90.575ms,Unknown,0,0,1,
     90.5755ms,Unknown,0,0,1,
     90.576ms,Unknown,0,0,1,
     90.5765ms,Unknown,0,0,1,
     90.577ms,Unknown,0,0,1,
     90.5775ms,Unknown,0,0,1,
     90.578ms,Unknown,0,0,1,
     90.5785ms,Unknown,0,0,1,
     90.579ms,Unknown,0,0,1,
     90.5795ms,Unknown,0,0,1,
     90.58ms,Unknown,0,0,1,
     90.5805ms,Unknown,0,0,1,
     90.581ms,Unknown,0,0,1,
     90.5815ms,Unknown,0,0,1,
     90.582ms,Unknown,0,0,1,
     90.5825ms,Unknown,0,0,1,
     90.583ms,Unknown,0,0,1,
     90.5835ms,Unknown,0,0,1,
     90.584ms,Unknown,0,0,1,
     90.5845ms,Unknown,0,0,1,
     90.585ms,Unknown,0,0,1,
     90.5855ms,Unknown,0,0,1,
     90.586ms,Unknown,0,0,1,
     90.5865ms,Unknown,0,0,1,
     90.587ms,Unknown,0,0,1,
     90.5875ms,Unknown,0,0,1,
     90.588ms,Unknown,0,0,1,
     90.5885ms,Unknown,0,0,1,
     90.589ms,Unknown,0,0,1,
     90.5895ms,Unknown,0,0,1,
     90.59ms,Unknown,0,0,1,
     90.5905ms,Unknown,0,0,1,
     90.591ms,Unknown,0,0,1,
     90.5915ms,Unknown,0,0,1,
     90.592ms,Unknown,0,0,1,
     90.5925ms,Unknown,0,0,1,
     90.593ms,Unknown,0,0,1,
     90.5935ms,Unknown,0,0,1,
     90.594ms,Unknown,0,0,1,
     90.5945ms,Unknown,0,0,1,
     90.595ms,Unknown,0,0,1,
     90.5955ms,Unknown,0,0,1,
     90.596ms,Unknown,0,0,1,
     90.5965ms,Unknown,0,0,1,
     90.597ms,Unknown,0,0,1,
     90.5975ms,Unknown,0,0,1,
     90.598ms,Unknown,0,0,1,
     90.5985ms,Unknown,0,0,1,
     90.599ms,Unknown,0,0,1,
     90.5995ms,Unknown,0,0,1,
     90.6ms,Unknown,0,0,1,
     90.6005ms,Unknown,0,0,1,
     90.601ms,Unknown,0,0,1,
     90.6015ms,Unknown,0,0,1,
     90.602ms,Unknown,0,0,1,
     90.6025ms,Unknown,0,0,1,
     90.603ms,Unknown,0,0,1,
     90.6035ms,Unknown,0,0,1,
     90.604ms,Unknown,0,0,1,
     90.6045ms,Unknown,0,0,1,
     90.605ms,Unknown,0,0,1,
     90.6055ms,Unknown,0,0,1,
     90.606ms,Unknown,0,0,1,
     90.6065ms,Unknown,0,0,1,
     90.607ms,Unknown,0,0,1,
     90.6075ms,Unknown,0,0,1,
     90.608ms,Unknown,0,0,1,
     90.6085ms,Unknown,0,0,1,
     90.609ms,Unknown,0,0,1,
     90.6095ms,Unknown,0,0,1,
     90.61ms,Unknown,0,0,1,
     90.6105ms,Unknown,0,0,1,
     90.611ms,Unknown,0,0,1,
     90.6115ms,Unknown,0,0,1,
     90.612ms,Unknown,0,0,1,
     90.6125ms,Unknown,0,0,1,
     90.613ms,Unknown,0,0,1,
     90.6135ms,Unknown,0,0,1,
     90.614ms,Unknown,0,0,1,
     90.6145ms,Unknown,0,0,1,
     90.615ms,Unknown,0,0,1,
     90.6155ms,Unknown,0,0,1,
     90.616ms,Unknown,0,0,1,
     90.6165ms,Unknown,0,0,1,
     90.617ms,Unknown,0,0,1,
     90.6175ms,Unknown,0,0,1,
     90.618ms,Unknown,0,0,1,
     90.6185ms,Unknown,0,0,1,
     90.619ms,Unknown,0,0,1,
     90.6195ms,Unknown,0,0,1,
     90.62ms,Unknown,0,0,1,
     90.6205ms,Unknown,0,0,1,
     90.621ms,Unknown,0,0,1,
     90.6215ms,Unknown,0,0,1,
     90.622ms,Unknown,0,0,1,
     90.6225ms,Unknown,0,0,1,
     90.623ms,Unknown,0,0,1,
     90.6235ms,Unknown,0,0,1,
     90.624ms,Unknown,0,0,1,
     90.6245ms,Unknown,0,0,1,
     90.625ms,Unknown,0,0,1,
     90.6255ms,Unknown,0,0,1,
     90.626ms,Unknown,0,0,1,
     90.6265ms,Unknown,0,0,1,
     90.627ms,Unknown,0,0,1,
     90.6275ms,Unknown,0,0,1,
     90.628ms,Unknown,0,0,1,
     90.6285ms,Unknown,0,0,1,
     90.629ms,Unknown,0,0,1,
     90.6295ms,Unknown,0,0,1,
     90.63ms,Unknown,0,0,1,
     90.6305ms,Unknown,0,0,1,
     90.631ms,Unknown,0,0,1,
     90.6315ms,Unknown,0,0,1,
     90.632ms,Unknown,0,0,1,
     90.6325ms,Unknown,0,0,1,
     90.633ms,Unknown,0,0,1,
     90.6335ms,Unknown,0,0,1,
     90.634ms,Unknown,0,0,1,
     90.6345ms,Unknown,0,0,1,
     90.635ms,Unknown,0,0,1,
     90.6355ms,Unknown,0,0,1,
     90.636ms,Unknown,0,0,1,
     90.6365ms,Unknown,0,0,1,
     90.637ms,Unknown,0,0,1,
     90.6375ms,Unknown,0,0,1,
     90.638ms,Unknown,0,0,1,
     90.6385ms,Unknown,0,0,1,
     90.639ms,Unknown,0,0,1,
     90.6395ms,Unknown,0,0,1,
     90.64ms,Unknown,0,0,1,
     90.6405ms,Unknown,0,0,1,
     90.641ms,Unknown,0,0,1,
     90.6415ms,Unknown,0,0,1,
     90.642ms,Unknown,0,0,1,
     90.6425ms,Unknown,0,0,1,
     90.643ms,Unknown,0,0,1,
     90.6435ms,Unknown,0,0,1,
     90.644ms,Unknown,0,0,1,
     90.6445ms,Unknown,0,0,1,
     90.645ms,Unknown,0,0,1,
     90.6455ms,Unknown,0,0,1,
     90.646ms,Unknown,0,0,1,
     90.6465ms,Unknown,0,0,1,
     90.647ms,Unknown,0,0,1,
     90.6475ms,Unknown,0,0,1,
     90.648ms,Unknown,0,0,1,
     90.6485ms,Unknown,0,0,1,
     90.649ms,Unknown,0,0,1,
     90.6495ms,Unknown,0,0,1,
     90.65ms,Unknown,0,0,1,
     90.6505ms,Unknown,0,0,1,
     90.651ms,Unknown,0,0,1,
     90.6515ms,Unknown,0,0,1,
     90.652ms,Unknown,0,0,1,
     90.6525ms,Unknown,0,0,1,
     90.653ms,Unknown,0,0,1,
     90.6535ms,Unknown,0,0,1,
     90.654ms,Unknown,0,0,1,
     90.6545ms,Unknown,0,0,1,
     90.655ms,Unknown,0,0,1,
     90.6555ms,Unknown,0,0,1,
     90.656ms,Unknown,0,0,1,
     90.6565ms,Unknown,0,0,1,
     90.657ms,Unknown,0,0,1,
     90.6575ms,Unknown,0,0,1,
     90.658ms,Unknown,0,0,1,
     90.6585ms,Unknown,0,0,1,
     90.659ms,Unknown,0,0,1,
     90.6595ms,Unknown,0,0,1,
     90.66ms,Unknown,0,0,1,
     90.6605ms,Unknown,0,0,1,
     90.661ms,Unknown,0,0,1,
     90.6615ms,Unknown,0,0,1,
     90.662ms,Unknown,0,0,1,
     90.6625ms,Unknown,0,0,1,
     90.663ms,Unknown,0,0,1,
     90.6635ms,Unknown,0,0,1,
     90.664ms,Unknown,0,0,1,
     90.6645ms,Unknown,0,0,1,
     90.665ms,Unknown,0,0,1,
     90.6655ms,Unknown,0,0,1,
     90.666ms,Unknown,0,0,1,
     90.6665ms,Unknown,0,0,1,
     90.667ms,Unknown,0,0,1,
     90.6675ms,Unknown,0,0,1,
     90.668ms,Unknown,0,0,1,
     90.6685ms,Unknown,0,0,1,
     90.669ms,Unknown,0,0,1,
     90.6695ms,Unknown,0,0,1,
     90.67ms,Unknown,0,0,1,
     90.6705ms,Unknown,0,0,1,
     90.671ms,Unknown,0,0,1,
     90.6715ms,Unknown,0,0,1,
     90.672ms,Unknown,0,0,1,
     90.6725ms,Unknown,0,0,1,
     90.673ms,Unknown,0,0,1,
     90.6735ms,Unknown,0,0,1,
     90.674ms,Unknown,0,0,1,
     90.6745ms,Unknown,0,0,1,
     90.675ms,Unknown,0,0,1,
     90.6755ms,Unknown,0,0,1,
     90.676ms,Unknown,0,0,1,
     90.6765ms,Unknown,0,0,1,
     90.677ms,Unknown,0,0,1,
     90.6775ms,Unknown,0,0,1,
     90.678ms,Unknown,0,0,1,
     90.6785ms,Unknown,0,0,1,
     90.679ms,Unknown,0,0,1,
     90.6795ms,Unknown,0,0,1,
     90.68ms,Unknown,0,0,1,
     90.6805ms,Unknown,0,0,1,
     90.681ms,Unknown,0,0,1,
     90.6815ms,Unknown,0,0,1,
     90.682ms,Unknown,0,0,1,
     90.6825ms,Unknown,0,0,1,
     90.683ms,Unknown,0,0,1,
     90.6835ms,Unknown,0,0,1,
     90.684ms,Unknown,0,0,1,
     90.6845ms,Unknown,0,0,1,
     90.685ms,Unknown,0,0,1,
     90.6855ms,Unknown,0,0,1,
     90.686ms,Unknown,0,0,1,
     90.6865ms,Unknown,0,0,1,
     90.687ms,Unknown,0,0,1,
     90.6875ms,Unknown,0,0,1,
     90.688ms,Unknown,0,0,1,
     90.6885ms,Unknown,0,0,1,
     90.689ms,Unknown,0,0,1,
     90.6895ms,Unknown,0,0,1,
     90.69ms,Unknown,0,0,1,
     90.6905ms,Unknown,0,0,1,
     90.691ms,Unknown,0,0,1,
     90.6915ms,Unknown,0,0,1,
     90.692ms,Unknown,0,0,1,
     90.6925ms,Unknown,0,0,1,
     90.693ms,Unknown,0,0,1,
     90.6935ms,Unknown,0,0,1,
     90.694ms,Unknown,0,0,1,
     90.6945ms,Unknown,0,0,1,
     90.695ms,Unknown,0,0,1,
     90.6955ms,Unknown,0,0,1,
     90.696ms,Unknown,0,0,1,
     90.6965ms,Unknown,0,0,1,
     90.697ms,Unknown,0,0,1,
     90.6975ms,Unknown,0,0,1,
     90.698ms,Unknown,0,0,1,
     90.6985ms,Unknown,0,0,1,
     90.699ms,Unknown,0,0,1,
     90.6995ms,Unknown,0,0,1,
     90.7ms,Unknown,0,0,1,
     90.7005ms,Unknown,0,0,1,
     90.701ms,Unknown,0,0,1,
     90.7015ms,Unknown,0,0,1,
     90.702ms,Unknown,0,0,1,
     90.7025ms,Unknown,0,0,1,
     90.703ms,Unknown,0,0,1,
     90.7035ms,Unknown,0,0,1,
