,,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: 27.6975ms 	T Bar position: 0ns 	B Bar position: 27.8795ms
//Channel name,| Bus1,*A0,*A1,*A2,COUNT,
     86.0925ms,Unknown,0,0,1,0,
     86.093ms,Unknown,0,0,1,0,
     86.0935ms,Unknown,0,0,1,0,
     86.094ms,Unknown,0,0,1,0,
     86.0945ms,Unknown,0,0,1,0,
     86.095ms,Unknown,0,0,1,0,
     86.0955ms,Unknown,0,0,1,0,
     86.096ms,Unknown,0,0,1,0,
     86.0965ms,Unknown,0,0,1,1,
     86.097ms,Unknown,0,0,1,1,
     86.0975ms,Unknown,0,0,1,0,
     86.098ms,Unknown,0,0,1,0,
     86.0985ms,Unknown,0,0,1,1,
     86.099ms,Unknown,0,0,1,1,
     86.0995ms,Unknown,0,0,1,1,
     86.1ms,Unknown,0,0,1,1,
     86.1005ms,Unknown,0,0,1,1,
     86.101ms,Unknown,0,0,1,1,
     86.1015ms,Unknown,0,0,1,1,
     86.102ms,Unknown,0,0,1,0,
     86.1025ms,Unknown,0,0,1,1,
     86.103ms,Unknown,0,0,1,1,
     86.1035ms,Unknown,0,0,1,1,
     86.104ms,Unknown,0,0,1,0,
     86.1045ms,Unknown,0,0,1,0,
     86.105ms,Unknown,0,0,1,0,
     86.1055ms,Unknown,0,0,1,0,
     86.106ms,Unknown,0,0,1,0,
     86.1065ms,Unknown,0,0,1,0,
     86.107ms,Unknown,0,0,1,0,
     86.1075ms,Unknown,0,0,1,0,
     86.108ms,Unknown,0,0,1,0,
     86.1085ms,Unknown,0,0,1,0,
     86.109ms,Unknown,0,0,1,1,
     86.1095ms,Unknown,0,0,1,1,
     86.11ms,Unknown,0,0,1,0,
     86.1105ms,Unknown,0,0,1,0,
     86.111ms,Unknown,0,0,1,0,
     86.1115ms,Unknown,0,0,1,0,
     86.112ms,Unknown,0,0,1,0,
     86.1125ms,Unknown,0,0,1,0,
     86.113ms,Unknown,0,0,1,0,
     86.1135ms,Unknown,0,0,1,0,
     86.114ms,Unknown,0,0,1,0,
     86.1145ms,Unknown,0,0,1,0,
     86.115ms,Unknown,0,0,1,1,
     86.1155ms,Unknown,0,0,1,1,
     86.116ms,Unknown,0,0,1,1,
     86.1165ms,Unknown,0,0,1,0,
     86.117ms,Unknown,0,0,1,0,
     86.1175ms,Unknown,0,0,1,0,
     86.118ms,Unknown,0,0,1,0,
     86.1185ms,Unknown,0,0,1,0,
     86.119ms,Unknown,0,0,1,1,
     86.1195ms,Unknown,0,0,1,1,
     86.12ms,Unknown,0,0,1,0,
     86.1205ms,Unknown,0,0,1,0,
     86.121ms,Unknown,0,0,1,0,
     86.1215ms,Unknown,0,0,1,1,
     86.122ms,Unknown,0,0,1,1,
     86.1225ms,Unknown,0,0,1,0,
     86.123ms,Unknown,0,0,1,0,
     86.1235ms,Unknown,0,0,1,0,
     86.124ms,Unknown,0,0,1,0,
     86.1245ms,Unknown,0,0,1,0,
     86.125ms,Unknown,0,0,1,0,
     86.1255ms,Unknown,0,0,1,0,
     86.126ms,Unknown,0,0,1,0,
     86.1265ms,Unknown,0,0,1,0,
     86.127ms,Unknown,0,0,1,0,
     86.1275ms,Unknown,0,0,1,0,
     86.128ms,Unknown,0,0,1,1,
     86.1285ms,Unknown,0,0,1,1,
     86.129ms,Unknown,0,0,1,0,
     86.1295ms,Unknown,0,0,1,0,
     86.13ms,Unknown,0,0,1,0,
     86.1305ms,Unknown,0,0,1,0,
     86.131ms,Unknown,0,0,1,0,
     86.1315ms,Unknown,0,0,1,0,
     86.132ms,Unknown,0,0,1,0,
     86.1325ms,Unknown,0,0,1,0,
     86.133ms,Unknown,0,0,1,0,
     86.1335ms,Unknown,0,0,1,0,
     86.134ms,Unknown,0,0,1,1,
     86.1345ms,Unknown,0,0,1,1,
     86.135ms,Unknown,0,0,1,1,
     86.1355ms,Unknown,0,0,1,0,
     86.136ms,Unknown,0,0,1,0,
     86.1365ms,Unknown,0,0,1,0,
     86.137ms,Unknown,0,0,1,0,
     86.1375ms,Unknown,0,0,1,0,
     86.138ms,Unknown,0,0,1,0,
     86.1385ms,Unknown,0,0,1,0,
     86.139ms,Unknown,0,0,1,0,
     86.1395ms,Unknown,0,0,1,0,
     86.14ms,Unknown,0,0,1,1,
     86.1405ms,Unknown,0,0,1,1,
     86.141ms,Unknown,0,0,1,1,
     86.1415ms,Unknown,0,0,1,1,
     86.142ms,Unknown,0,0,1,1,
     86.1425ms,Unknown,0,0,1,1,
     86.143ms,Unknown,0,0,1,1,
     86.1435ms,Unknown,0,0,1,0,
     86.144ms,Unknown,0,0,1,0,
     86.1445ms,Unknown,0,0,1,0,
     86.145ms,Unknown,0,0,1,0,
     86.1455ms,Unknown,0,0,1,0,
     86.146ms,Unknown,0,0,1,0,
     86.1465ms,Unknown,0,0,1,1,
     86.147ms,Unknown,0,0,1,1,
     86.1475ms,Unknown,0,0,1,1,
     86.148ms,Unknown,0,0,1,0,
     86.1485ms,Unknown,0,0,1,0,
     86.149ms,Unknown,0,0,1,0,
     86.1495ms,Unknown,0,0,1,0,
     86.15ms,Unknown,0,0,1,0,
     86.1505ms,Unknown,0,0,1,0,
     86.151ms,Unknown,0,0,1,0,
     86.1515ms,Unknown,0,0,1,0,
     86.152ms,Unknown,0,0,1,0,
     86.1525ms,Unknown,0,0,1,0,
     86.153ms,Unknown,0,0,1,1,
     86.1535ms,Unknown,0,0,1,1,
     86.154ms,Unknown,0,0,1,0,
     86.1545ms,Unknown,0,0,1,0,
     86.155ms,Unknown,0,0,1,0,
     86.1555ms,Unknown,0,0,1,0,
     86.156ms,Unknown,0,0,1,0,
     86.1565ms,Unknown,0,0,1,0,
     86.157ms,Unknown,0,0,1,0,
     86.1575ms,Unknown,0,0,1,0,
     86.158ms,Unknown,0,0,1,0,
     86.1585ms,Unknown,0,0,1,0,
     86.159ms,Unknown,0,0,1,0,
     86.1595ms,Unknown,0,0,1,1,
     86.16ms,Unknown,0,0,1,1,
     86.1605ms,Unknown,0,0,1,0,
     86.161ms,Unknown,0,0,1,1,
     86.1615ms,Unknown,0,0,1,1,
     86.162ms,Unknown,0,0,1,1,
     86.1625ms,Unknown,0,0,1,1,
     86.163ms,Unknown,0,0,1,1,
     86.1635ms,Unknown,0,0,1,1,
     86.164ms,Unknown,0,0,1,1,
     86.1645ms,Unknown,0,0,1,0,
     86.165ms,Unknown,0,0,1,0,
     86.1655ms,Unknown,0,0,1,1,
     86.166ms,Unknown,0,0,1,1,
     86.1665ms,Unknown,0,0,1,1,
     86.167ms,Unknown,0,0,1,0,
     86.1675ms,Unknown,0,0,1,0,
     86.168ms,Unknown,0,0,1,0,
     86.1685ms,Unknown,0,0,1,0,
     86.169ms,Unknown,0,0,1,0,
     86.1695ms,Unknown,0,0,1,0,
     86.17ms,Unknown,0,0,1,0,
     86.1705ms,Unknown,0,0,1,0,
     86.171ms,Unknown,0,0,1,0,
     86.1715ms,Unknown,0,0,1,0,
     86.172ms,Unknown,0,0,1,1,
     86.1725ms,Unknown,0,0,1,1,
     86.173ms,Unknown,0,0,1,0,
     86.1735ms,Unknown,0,0,1,0,
     86.174ms,Unknown,0,0,1,0,
     86.1745ms,Unknown,0,0,1,0,
     86.175ms,Unknown,0,0,1,0,
     86.1755ms,Unknown,0,0,1,0,
     86.176ms,Unknown,0,0,1,0,
     86.1765ms,Unknown,0,0,1,0,
     86.177ms,Unknown,0,0,1,0,
     86.1775ms,Unknown,0,0,1,0,
     86.178ms,Unknown,0,0,1,0,
     86.1785ms,Unknown,0,0,1,1,
     86.179ms,Unknown,0,0,1,1,
     86.1795ms,Unknown,0,0,1,0,
     86.18ms,Unknown,0,0,1,0,
     86.1805ms,Unknown,0,0,1,0,
     86.181ms,Unknown,0,0,1,0,
     86.1815ms,Unknown,0,0,1,1,
     86.182ms,Unknown,0,0,1,1,
     86.1825ms,Unknown,0,0,1,0,
     86.183ms,Unknown,0,0,1,0,
     86.1835ms,Unknown,0,0,1,0,
     86.184ms,Unknown,0,0,1,0,
     86.1845ms,Unknown,0,0,1,1,
     86.185ms,Unknown,0,0,1,1,
     86.1855ms,Unknown,0,0,1,1,
     86.186ms,Unknown,0,0,1,0,
     86.1865ms,Unknown,0,0,1,0,
     86.187ms,Unknown,0,0,1,0,
     86.1875ms,Unknown,0,0,1,0,
     86.188ms,Unknown,0,0,1,0,
     86.1885ms,Unknown,0,0,1,0,
     86.189ms,Unknown,0,0,1,0,
     86.1895ms,Unknown,0,0,1,0,
     86.19ms,Unknown,0,0,1,0,
     86.1905ms,Unknown,0,0,1,0,
     86.191ms,Unknown,0,0,1,1,
     86.1915ms,Unknown,0,0,1,1,
     86.192ms,Unknown,0,0,1,0,
     86.1925ms,Unknown,0,0,1,0,
     86.193ms,Unknown,0,0,1,0,
     86.1935ms,Unknown,0,0,1,0,
     86.194ms,Unknown,0,0,1,0,
     86.1945ms,Unknown,0,0,1,0,
     86.195ms,Unknown,0,0,1,0,
     86.1955ms,Unknown,0,0,1,0,
     86.196ms,Unknown,0,0,1,0,
     86.1965ms,Unknown,0,0,1,0,
     86.197ms,Unknown,0,0,1,1,
     86.1975ms,Unknown,0,0,1,1,
     86.198ms,Unknown,0,0,1,1,
     86.1985ms,Unknown,0,0,1,0,
     86.199ms,Unknown,0,0,1,0,
     86.1995ms,Unknown,0,0,1,0,
     86.2ms,Unknown,0,0,1,0,
     86.2005ms,Unknown,0,0,1,0,
     86.201ms,Unknown,0,0,1,0,
     86.2015ms,Unknown,0,0,1,0,
     86.202ms,Unknown,0,0,1,0,
     86.2025ms,Unknown,0,0,1,1,
     86.203ms,Unknown,0,0,1,1,
     86.2035ms,Unknown,0,0,1,1,
     86.204ms,Unknown,0,0,1,1,
     86.2045ms,Unknown,0,0,1,1,
     86.205ms,Unknown,0,0,1,1,
     86.2055ms,Unknown,0,0,1,1,
     86.206ms,Unknown,0,0,1,0,
     86.2065ms,Unknown,0,0,1,0,
     86.207ms,Unknown,0,0,1,0,
     86.2075ms,Unknown,0,0,1,0,
     86.208ms,Unknown,0,0,1,0,
     86.2085ms,Unknown,0,0,1,0,
     86.209ms,Unknown,0,0,1,0,
     86.2095ms,Unknown,0,0,1,0,
     86.21ms,Unknown,0,0,1,1,
     86.2105ms,Unknown,0,0,1,1,
     86.211ms,Unknown,0,0,1,0,
     86.2115ms,Unknown,0,0,1,0,
     86.212ms,Unknown,0,0,1,0,
     86.2125ms,Unknown,0,0,1,0,
     86.213ms,Unknown,0,0,1,0,
     86.2135ms,Unknown,0,0,1,0,
     86.214ms,Unknown,0,0,1,0,
     86.2145ms,Unknown,0,0,1,0,
     86.215ms,Unknown,0,0,1,0,
     86.2155ms,Unknown,0,0,1,0,
     86.216ms,Unknown,0,0,1,1,
     86.2165ms,Unknown,0,0,1,1,
     86.217ms,Unknown,0,0,1,1,
     86.2175ms,Unknown,0,0,1,0,
     86.218ms,Unknown,0,0,1,0,
     86.2185ms,Unknown,0,0,1,0,
     86.219ms,Unknown,0,0,1,0,
     86.2195ms,Unknown,0,0,1,0,
     86.22ms,Unknown,0,0,1,0,
     86.2205ms,Unknown,0,0,1,0,
     86.221ms,Unknown,0,0,1,0,
     86.2215ms,Unknown,0,0,1,0,
     86.222ms,Unknown,0,0,1,0,
     86.2225ms,Unknown,0,0,1,1,
     86.223ms,Unknown,0,0,1,1,
     86.2235ms,Unknown,0,0,1,1,
     86.224ms,Unknown,0,0,1,1,
     86.2245ms,Unknown,0,0,1,1,
     86.225ms,Unknown,0,0,1,1,
     86.2255ms,Unknown,0,0,1,1,
     86.226ms,Unknown,0,0,1,1,
     86.2265ms,Unknown,0,0,1,1,
     86.227ms,Unknown,0,0,1,0,
     86.2275ms,Unknown,0,0,1,0,
     86.228ms,Unknown,0,0,1,0,
     86.2285ms,Unknown,0,0,1,1,
     86.229ms,Unknown,0,0,1,1,
     86.2295ms,Unknown,0,0,1,1,
     86.23ms,Unknown,0,0,1,0,
     86.2305ms,Unknown,0,0,1,0,
     86.231ms,Unknown,0,0,1,0,
     86.2315ms,Unknown,0,0,1,0,
     86.232ms,Unknown,0,0,1,0,
     86.2325ms,Unknown,0,0,1,0,
     86.233ms,Unknown,0,0,1,0,
     86.2335ms,Unknown,0,0,1,0,
     86.234ms,Unknown,0,0,1,0,
     86.2345ms,Unknown,0,0,1,0,
     86.235ms,Unknown,0,0,1,1,
     86.2355ms,Unknown,0,0,1,1,
     86.236ms,Unknown,0,0,1,0,
     86.2365ms,Unknown,0,0,1,0,
     86.237ms,Unknown,0,0,1,0,
     86.2375ms,Unknown,0,0,1,0,
     86.238ms,Unknown,0,0,1,0,
     86.2385ms,Unknown,0,0,1,0,
     86.239ms,Unknown,0,0,1,0,
     86.2395ms,Unknown,0,0,1,0,
     86.24ms,Unknown,0,0,1,0,
     86.2405ms,Unknown,0,0,1,0,
     86.241ms,Unknown,0,0,1,0,
     86.2415ms,Unknown,0,0,1,1,
     86.242ms,Unknown,0,0,1,1,
     86.2425ms,Unknown,0,0,1,0,
     86.243ms,Unknown,0,0,1,0,
     86.2435ms,Unknown,0,0,1,0,
     86.244ms,Unknown,0,0,1,1,
     86.2445ms,Unknown,0,0,1,1,
     86.245ms,Unknown,0,0,1,0,
     86.2455ms,Unknown,0,0,1,0,
     86.246ms,Unknown,0,0,1,0,
     86.2465ms,Unknown,0,0,1,0,
     86.247ms,Unknown,0,0,1,0,
     86.2475ms,Unknown,0,0,1,1,
     86.248ms,Unknown,0,0,1,1,
     86.2485ms,Unknown,0,0,1,1,
     86.249ms,Unknown,0,0,1,0,
     86.2495ms,Unknown,0,0,1,0,
     86.25ms,Unknown,0,0,1,0,
     86.2505ms,Unknown,0,0,1,0,
     86.251ms,Unknown,0,0,1,0,
     86.2515ms,Unknown,0,0,1,0,
     86.252ms,Unknown,0,0,1,0,
     86.2525ms,Unknown,0,0,1,0,
     86.253ms,Unknown,0,0,1,0,
     86.2535ms,Unknown,0,0,1,0,
     86.254ms,Unknown,0,0,1,1,
     86.2545ms,Unknown,0,0,1,1,
     86.255ms,Unknown,0,0,1,0,
     86.2555ms,Unknown,0,0,1,0,
     86.256ms,Unknown,0,0,1,0,
     86.2565ms,Unknown,0,0,1,0,
     86.257ms,Unknown,0,0,1,0,
     86.2575ms,Unknown,0,0,1,0,
     86.258ms,Unknown,0,0,1,0,
     86.2585ms,Unknown,0,0,1,0,
     86.259ms,Unknown,0,0,1,0,
     86.2595ms,Unknown,0,0,1,0,
     86.26ms,Unknown,0,0,1,0,
     86.2605ms,Unknown,0,0,1,1,
     86.261ms,Unknown,0,0,1,1,
     86.2615ms,Unknown,0,0,1,0,
     86.262ms,Unknown,0,0,1,0,
     86.2625ms,Unknown,0,0,1,0,
     86.263ms,Unknown,0,0,1,0,
     86.2635ms,Unknown,0,0,1,0,
     86.264ms,Unknown,0,0,1,0,
     86.2645ms,Unknown,0,0,1,0,
     86.265ms,Unknown,0,0,1,1,
     86.2655ms,Unknown,0,0,1,1,
     86.266ms,Unknown,0,0,1,1,
     86.2665ms,Unknown,0,0,1,1,
     86.267ms,Unknown,0,0,1,1,
     86.2675ms,Unknown,0,0,1,1,
     86.268ms,Unknown,0,0,1,1,
     86.2685ms,Unknown,0,0,1,0,
     86.269ms,Unknown,0,0,1,0,
     86.2695ms,Unknown,0,0,1,0,
     86.27ms,Unknown,0,0,1,0,
     86.2705ms,Unknown,0,0,1,0,
     86.271ms,Unknown,0,0,1,0,
     86.2715ms,Unknown,0,0,1,0,
     86.272ms,Unknown,0,0,1,0,
     86.2725ms,Unknown,0,0,1,0,
     86.273ms,Unknown,0,0,1,1,
     86.2735ms,Unknown,0,0,1,1,
     86.274ms,Unknown,0,0,1,0,
     86.2745ms,Unknown,0,0,1,0,
     86.275ms,Unknown,0,0,1,0,
     86.2755ms,Unknown,0,0,1,0,
     86.276ms,Unknown,0,0,1,0,
     86.2765ms,Unknown,0,0,1,0,
     86.277ms,Unknown,0,0,1,0,
     86.2775ms,Unknown,0,0,1,0,
     86.278ms,Unknown,0,0,1,0,
     86.2785ms,Unknown,0,0,1,0,
     86.279ms,Unknown,0,0,1,1,
     86.2795ms,Unknown,0,0,1,1,
     86.28ms,Unknown,0,0,1,1,
     86.2805ms,Unknown,0,0,1,0,
     86.281ms,Unknown,0,0,1,0,
     86.2815ms,Unknown,0,0,1,0,
     86.282ms,Unknown,0,0,1,0,
     86.2825ms,Unknown,0,0,1,0,
     86.283ms,Unknown,0,0,1,0,
     86.2835ms,Unknown,0,0,1,0,
     86.284ms,Unknown,0,0,1,0,
     86.2845ms,Unknown,0,0,1,0,
     86.285ms,Unknown,0,0,1,0,
     86.2855ms,Unknown,0,0,1,1,
     86.286ms,Unknown,0,0,1,1,
     86.2865ms,Unknown,0,0,1,1,
     86.287ms,Unknown,0,0,1,1,
     86.2875ms,Unknown,0,0,1,1,
     86.288ms,Unknown,0,0,1,1,
     86.2885ms,Unknown,0,0,1,1,
     86.289ms,Unknown,0,0,1,1,
     86.2895ms,Unknown,0,0,1,0,
     86.29ms,Unknown,0,0,1,0,
     86.2905ms,Unknown,0,0,1,0,
     86.291ms,Unknown,0,0,1,0,
     86.2915ms,Unknown,0,0,1,0,
     86.292ms,Unknown,0,0,1,1,
     86.2925ms,Unknown,0,0,1,1,
     86.293ms,Unknown,0,0,1,0,
     86.2935ms,Unknown,0,0,1,0,
     86.294ms,Unknown,0,0,1,0,
     86.2945ms,Unknown,0,0,1,0,
     86.295ms,Unknown,0,0,1,0,
     86.2955ms,Unknown,0,0,1,0,
     86.296ms,Unknown,0,0,1,0,
     86.2965ms,Unknown,0,0,1,0,
     86.297ms,Unknown,0,0,1,0,
     86.2975ms,Unknown,0,0,1,0,
     86.298ms,Unknown,0,0,1,1,
     86.2985ms,Unknown,0,0,1,1,
     86.299ms,Unknown,0,0,1,1,
     86.2995ms,Unknown,0,0,1,0,
     86.3ms,Unknown,0,0,1,0,
     86.3005ms,Unknown,0,0,1,0,
     86.301ms,Unknown,0,0,1,0,
     86.3015ms,Unknown,0,0,1,0,
     86.302ms,Unknown,0,0,1,0,
     86.3025ms,Unknown,0,0,1,0,
     86.303ms,Unknown,0,0,1,0,
     86.3035ms,Unknown,0,0,1,0,
     86.304ms,Unknown,0,0,1,0,
     86.3045ms,Unknown,0,0,1,1,
     86.305ms,Unknown,0,0,1,1,
     86.3055ms,Unknown,0,0,1,0,
     86.306ms,Unknown,0,0,1,0,
     86.3065ms,Unknown,0,0,1,1,
     86.307ms,Unknown,0,0,1,1,
     86.3075ms,Unknown,0,0,1,0,
     86.308ms,Unknown,0,0,1,0,
     86.3085ms,Unknown,0,0,1,0,
     86.309ms,Unknown,0,0,1,0,
     86.3095ms,Unknown,0,0,1,0,
     86.31ms,Unknown,0,0,1,0,
     86.3105ms,Unknown,0,0,1,1,
     86.311ms,Unknown,0,0,1,1,
     86.3115ms,Unknown,0,0,1,1,
     86.312ms,Unknown,0,0,1,0,
     86.3125ms,Unknown,0,0,1,0,
     86.313ms,Unknown,0,0,1,0,
     86.3135ms,Unknown,0,0,1,0,
     86.314ms,Unknown,0,0,1,0,
     86.3145ms,Unknown,0,0,1,0,
     86.315ms,Unknown,0,0,1,0,
     86.3155ms,Unknown,0,0,1,0,
     86.316ms,Unknown,0,0,1,0,
     86.3165ms,Unknown,0,0,1,0,
     86.317ms,Unknown,0,0,1,1,
     86.3175ms,Unknown,0,0,1,1,
     86.318ms,Unknown,0,0,1,0,
     86.3185ms,Unknown,0,0,1,0,
     86.319ms,Unknown,0,0,1,0,
     86.3195ms,Unknown,0,0,1,0,
     86.32ms,Unknown,0,0,1,0,
     86.3205ms,Unknown,0,0,1,0,
     86.321ms,Unknown,0,0,1,0,
     86.3215ms,Unknown,0,0,1,0,
     86.322ms,Unknown,0,0,1,0,
     86.3225ms,Unknown,0,0,1,0,
     86.323ms,Unknown,0,0,1,0,
     86.3235ms,Unknown,0,0,1,1,
     86.324ms,Unknown,0,0,1,1,
     86.3245ms,Unknown,0,0,1,0,
     86.325ms,Unknown,0,0,1,0,
     86.3255ms,Unknown,0,0,1,0,
     86.326ms,Unknown,0,0,1,0,
     86.3265ms,Unknown,0,0,1,0,
     86.327ms,Unknown,0,0,1,0,
     86.3275ms,Unknown,0,0,1,1,
     86.328ms,Unknown,0,0,1,1,
     86.3285ms,Unknown,0,0,1,1,
     86.329ms,Unknown,0,0,1,1,
     86.3295ms,Unknown,0,0,1,1,
     86.33ms,Unknown,0,0,1,1,
     86.3305ms,Unknown,0,0,1,1,
     86.331ms,Unknown,0,0,1,0,
     86.3315ms,Unknown,0,0,1,0,
     86.332ms,Unknown,0,0,1,0,
     86.3325ms,Unknown,0,0,1,0,
     86.333ms,Unknown,0,0,1,0,
     86.3335ms,Unknown,0,0,1,0,
     86.334ms,Unknown,0,0,1,0,
     86.3345ms,Unknown,0,0,1,0,
     86.335ms,Unknown,0,0,1,0,
     86.3355ms,Unknown,0,0,1,0,
     86.336ms,Unknown,0,0,1,1,
     86.3365ms,Unknown,0,0,1,1,
     86.337ms,Unknown,0,0,1,0,
     86.3375ms,Unknown,0,0,1,0,
     86.338ms,Unknown,0,0,1,0,
     86.3385ms,Unknown,0,0,1,0,
     86.339ms,Unknown,0,0,1,0,
     86.3395ms,Unknown,0,0,1,0,
     86.34ms,Unknown,0,0,1,0,
     86.3405ms,Unknown,0,0,1,0,
     86.341ms,Unknown,0,0,1,0,
     86.3415ms,Unknown,0,0,1,0,
     86.342ms,Unknown,0,0,1,0,
     86.3425ms,Unknown,0,0,1,1,
     86.343ms,Unknown,0,0,1,1,
     86.3435ms,Unknown,0,0,1,0,
     86.344ms,Unknown,0,0,1,0,
     86.3445ms,Unknown,0,0,1,0,
     86.345ms,Unknown,0,0,1,0,
     86.3455ms,Unknown,0,0,1,0,
     86.346ms,Unknown,0,0,1,0,
     86.3465ms,Unknown,0,0,1,0,
     86.347ms,Unknown,0,0,1,0,
     86.3475ms,Unknown,0,0,1,0,
     86.348ms,Unknown,0,0,1,1,
     86.3485ms,Unknown,0,0,1,1,
     86.349ms,Unknown,0,0,1,1,
     86.3495ms,Unknown,0,0,1,1,
     86.35ms,Unknown,0,0,1,1,
     86.3505ms,Unknown,0,0,1,1,
     86.351ms,Unknown,0,0,1,1,
     86.3515ms,Unknown,0,0,1,1,
     86.352ms,Unknown,0,0,1,0,
     86.3525ms,Unknown,0,0,1,0,
     86.353ms,Unknown,0,0,1,0,
     86.3535ms,Unknown,0,0,1,0,
     86.354ms,Unknown,0,0,1,0,
     86.3545ms,Unknown,0,0,1,0,
     86.355ms,Unknown,0,0,1,1,
     86.3555ms,Unknown,0,0,1,1,
     86.356ms,Unknown,0,0,1,0,
     86.3565ms,Unknown,0,0,1,0,
     86.357ms,Unknown,0,0,1,0,
     86.3575ms,Unknown,0,0,1,0,
     86.358ms,Unknown,0,0,1,0,
     86.3585ms,Unknown,0,0,1,0,
     86.359ms,Unknown,0,0,1,0,
     86.3595ms,Unknown,0,0,1,0,
     86.36ms,Unknown,0,0,1,0,
     86.3605ms,Unknown,0,0,1,0,
     86.361ms,Unknown,0,0,1,1,
     86.3615ms,Unknown,0,0,1,1,
     86.362ms,Unknown,0,0,1,1,
     86.3625ms,Unknown,0,0,1,0,
     86.363ms,Unknown,0,0,1,0,
     86.3635ms,Unknown,0,0,1,0,
     86.364ms,Unknown,0,0,1,0,
     86.3645ms,Unknown,0,0,1,0,
     86.365ms,Unknown,0,0,1,0,
     86.3655ms,Unknown,0,0,1,0,
     86.366ms,Unknown,0,0,1,0,
     86.3665ms,Unknown,0,0,1,0,
     86.367ms,Unknown,0,0,1,0,
     86.3675ms,Unknown,0,0,1,1,
     86.368ms,Unknown,0,0,1,1,
     86.3685ms,Unknown,0,0,1,0,
     86.369ms,Unknown,0,0,1,1,
     86.3695ms,Unknown,0,0,1,1,
     86.37ms,Unknown,0,0,1,0,
     86.3705ms,Unknown,0,0,1,0,
     86.371ms,Unknown,0,0,1,0,
     86.3715ms,Unknown,0,0,1,0,
     86.372ms,Unknown,0,0,1,0,
     86.3725ms,Unknown,0,0,1,0,
     86.373ms,Unknown,0,0,1,0,
     86.3735ms,Unknown,0,0,1,0,
     86.374ms,Unknown,0,0,1,1,
     86.3745ms,Unknown,0,0,1,1,
     86.375ms,Unknown,0,0,1,0,
     86.3755ms,Unknown,0,0,1,0,
     86.376ms,Unknown,0,0,1,0,
     86.3765ms,Unknown,0,0,1,0,
     86.377ms,Unknown,0,0,1,0,
     86.3775ms,Unknown,0,0,1,0,
     86.378ms,Unknown,0,0,1,0,
     86.3785ms,Unknown,0,0,1,0,
     86.379ms,Unknown,0,0,1,0,
     86.3795ms,Unknown,0,0,1,0,
     86.38ms,Unknown,0,0,1,1,
     86.3805ms,Unknown,0,0,1,1,
     86.381ms,Unknown,0,0,1,1,
     86.3815ms,Unknown,0,0,1,0,
     86.382ms,Unknown,0,0,1,0,
     86.3825ms,Unknown,0,0,1,0,
     86.383ms,Unknown,0,0,1,0,
     86.3835ms,Unknown,0,0,1,0,
     86.384ms,Unknown,0,0,1,0,
     86.3845ms,Unknown,0,0,1,0,
     86.385ms,Unknown,0,0,1,0,
     86.3855ms,Unknown,0,0,1,0,
     86.386ms,Unknown,0,0,1,0,
     86.3865ms,Unknown,0,0,1,1,
     86.387ms,Unknown,0,0,1,1,
     86.3875ms,Unknown,0,0,1,0,
     86.388ms,Unknown,0,0,1,0,
     86.3885ms,Unknown,0,0,1,0,
     86.389ms,Unknown,0,0,1,0,
     86.3895ms,Unknown,0,0,1,0,
     86.39ms,Unknown,0,0,1,1,
     86.3905ms,Unknown,0,0,1,1,
     86.391ms,Unknown,0,0,1,1,
     86.3915ms,Unknown,0,0,1,1,
     86.392ms,Unknown,0,0,1,1,
     86.3925ms,Unknown,0,0,1,1,
     86.393ms,Unknown,0,0,1,1,
     86.3935ms,Unknown,0,0,1,1,
     86.394ms,Unknown,0,0,1,0,
     86.3945ms,Unknown,0,0,1,0,
     86.395ms,Unknown,0,0,1,0,
     86.3955ms,Unknown,0,0,1,0,
     86.396ms,Unknown,0,0,1,0,
     86.3965ms,Unknown,0,0,1,0,
     86.397ms,Unknown,0,0,1,0,
     86.3975ms,Unknown,0,0,1,0,
     86.398ms,Unknown,0,0,1,0,
     86.3985ms,Unknown,0,0,1,0,
     86.399ms,Unknown,0,0,1,1,
     86.3995ms,Unknown,0,0,1,1,
     86.4ms,Unknown,0,0,1,1,
     86.4005ms,Unknown,0,0,1,0,
     86.401ms,Unknown,0,0,1,0,
     86.4015ms,Unknown,0,0,1,0,
     86.402ms,Unknown,0,0,1,0,
     86.4025ms,Unknown,0,0,1,0,
     86.403ms,Unknown,0,0,1,0,
     86.4035ms,Unknown,0,0,1,0,
     86.404ms,Unknown,0,0,1,0,
     86.4045ms,Unknown,0,0,1,0,
     86.405ms,Unknown,0,0,1,0,
     86.4055ms,Unknown,0,0,1,1,
     86.406ms,Unknown,0,0,1,1,
     86.4065ms,Unknown,0,0,1,0,
     86.407ms,Unknown,0,0,1,0,
     86.4075ms,Unknown,0,0,1,0,
     86.408ms,Unknown,0,0,1,0,
     86.4085ms,Unknown,0,0,1,0,
     86.409ms,Unknown,0,0,1,0,
     86.4095ms,Unknown,0,0,1,0,
     86.41ms,Unknown,0,0,1,0,
     86.4105ms,Unknown,0,0,1,1,
     86.411ms,Unknown,0,0,1,1,
     86.4115ms,Unknown,0,0,1,1,
     86.412ms,Unknown,0,0,1,1,
     86.4125ms,Unknown,0,0,1,1,
     86.413ms,Unknown,0,0,1,0,
     86.4135ms,Unknown,0,0,1,0,
     86.414ms,Unknown,0,0,1,0,
     86.4145ms,Unknown,0,0,1,0,
